,0,1,2,3,4,5,6,7
100200,756.0,756.0,756.0,756.0,756.0,756.0,515.0,920.0
100269,756.0,559.0,12.0,467.0,710.0,751.0,619.0,787.0
100521,756.0,559.0,787.0,751.0,823.0,106.0,701.0,819.0
100972,508.0,509.0,959.0,924.0,230.0,602.0,714.0,920.0
100998,756.0,12.0,710.0,559.0,619.0,747.0,743.0,467.0
101049,756.0,756.0,756.0,756.0,756.0,360.0,8.0,691.0
101170,756.0,559.0,12.0,751.0,467.0,787.0,710.0,775.0
101263,756.0,559.0,12.0,787.0,467.0,819.0,751.0,710.0
101318,920.0,213.0,307.0,907.0,714.0,946.0,970.0,263.0
101579,756.0,756.0,756.0,756.0,756.0,515.0,534.0,959.0
101721,12.0,756.0,559.0,710.0,467.0,619.0,747.0,840.0
101743,213.0,307.0,982.0,321.0,645.0,986.0,35.0,844.0
101799,559.0,756.0,12.0,710.0,559.0,756.0,12.0,467.0
101818,559.0,756.0,12.0,992.0,467.0,751.0,710.0,495.0
101889,559.0,756.0,467.0,992.0,12.0,751.0,787.0,495.0
102206,756.0,12.0,710.0,559.0,467.0,619.0,747.0,274.0
102226,756.0,559.0,756.0,559.0,756.0,559.0,313.0,754.0
102355,756.0,756.0,756.0,756.0,756.0,508.0,515.0,926.0
102665,756.0,559.0,12.0,577.0,467.0,710.0,619.0,631.0
103266,756.0,559.0,787.0,12.0,751.0,467.0,819.0,823.0
103561,756.0,559.0,787.0,12.0,467.0,710.0,992.0,751.0
103573,756.0,12.0,756.0,12.0,756.0,12.0,756.0,12.0
103636,12.0,559.0,619.0,710.0,12.0,559.0,756.0,619.0
104273,559.0,756.0,495.0,751.0,128.0,823.0,467.0,850.0
105111,559.0,559.0,559.0,559.0,559.0,508.0,959.0,230.0
105148,756.0,559.0,467.0,631.0,619.0,577.0,992.0,787.0
105370,756.0,756.0,756.0,756.0,756.0,954.0,912.0,969.0
105520,756.0,559.0,12.0,467.0,710.0,992.0,751.0,787.0
105938,12.0,756.0,12.0,756.0,12.0,756.0,12.0,756.0
106038,756.0,787.0,559.0,751.0,106.0,823.0,701.0,819.0
106518,12.0,619.0,710.0,747.0,12.0,619.0,710.0,747.0
106850,12.0,631.0,619.0,577.0,274.0,609.0,747.0,756.0
106872,756.0,559.0,787.0,467.0,106.0,751.0,819.0,823.0
106883,559.0,756.0,751.0,787.0,559.0,756.0,751.0,787.0
