,0,1,2,3,4,5,6,7
100200,756.0,756.0,756.0,756.0,929.0,373.0,965.0,151.0
100269,619.0,756.0,706.0,639.0,919.0,151.0,94.0,58.0
100521,21.0,180.0,373.0,671.0,344.0,965.0,485.0,231.0
100972,306.0,36.0,326.0,665.0,215.0,58.0,307.0,515.0
100998,619.0,631.0,710.0,756.0,538.0,659.0,509.0,501.0
101049,239.0,495.0,711.0,135.0,532.0,65.0,473.0,313.0
101170,756.0,619.0,732.0,639.0,928.0,903.0,965.0,906.0
101263,619.0,756.0,710.0,54.0,515.0,23.0,996.0,288.0
101318,97.0,538.0,522.0,215.0,214.0,1041.0,509.0,229.0
101579,756.0,619.0,756.0,619.0,971.0,786.0,434.0,446.0
101721,619.0,710.0,706.0,756.0,702.0,257.0,645.0,105.0
101743,446.0,229.0,58.0,184.0,920.0,670.0,233.0,17.0
101799,756.0,619.0,756.0,619.0,455.0,201.0,15.0,1021.0
101818,756.0,639.0,794.0,99.0,1014.0,515.0,302.0,1021.0
101889,756.0,756.0,756.0,756.0,36.0,373.0,215.0,563.0
102206,619.0,38.0,710.0,54.0,898.0,307.0,508.0,509.0
102226,619.0,756.0,706.0,467.0,756.0,639.0,38.0,54.0
102355,756.0,756.0,756.0,949.0,928.0,930.0,942.0,800.0
102665,619.0,756.0,38.0,54.0,971.0,446.0,515.0,30.0
103266,756.0,619.0,756.0,619.0,906.0,971.0,272.0,494.0
103561,756.0,619.0,706.0,639.0,176.0,36.0,97.0,446.0
103573,619.0,619.0,619.0,509.0,1041.0,149.0,702.0,501.0
103636,390.0,864.0,532.0,201.0,384.0,1000.0,605.0,455.0
104273,756.0,639.0,99.0,807.0,756.0,639.0,99.0,807.0
105111,619.0,756.0,732.0,692.0,929.0,965.0,36.0,373.0
105148,619.0,756.0,732.0,54.0,947.0,973.0,515.0,326.0
105370,105.0,155.0,390.0,722.0,986.0,46.0,8.0,976.0
105520,756.0,619.0,639.0,732.0,515.0,446.0,971.0,58.0
105938,619.0,38.0,631.0,710.0,1000.0,532.0,425.0,136.0
106038,908.0,750.0,379.0,786.0,434.0,955.0,70.0,21.0
106518,619.0,692.0,54.0,631.0,670.0,668.0,233.0,621.0
106850,619.0,631.0,54.0,692.0,184.0,59.0,281.0,521.0
106872,36.0,446.0,552.0,515.0,184.0,229.0,59.0,348.0
106883,1035.0,1017.0,929.0,914.0,917.0,832.0,965.0,442.0
106993,546.0,680.0,212.0,447.0,23.0,255.0,286.0,313.0
107522,619.0,710.0,747.0,460.0,1000.0,716.0,532.0,166.0
107695,756.0,639.0,816.0,794.0,158.0,317.0,455.0,313.0
107868,619.0,619.0,619.0,32.0,950.0,36.0,21.0,965.0
108013,756.0,756.0,756.0,756.0,973.0,36.0,158.0,906.0
108188,619.0,756.0,38.0,631.0,680.0,872.0,190.0,427.0
108211,619.0,710.0,38.0,54.0,938.0,261.0,645.0,363.0
108271,756.0,619.0,756.0,521.0,971.0,556.0,41.0,288.0
108419,756.0,807.0,787.0,106.0,326.0,906.0,446.0,556.0
108516,756.0,619.0,732.0,639.0,97.0,671.0,509.0,70.0
108657,619.0,639.0,756.0,631.0,639.0,756.0,717.0,311.0
108838,619.0,38.0,756.0,54.0,288.0,229.0,841.0,501.0
108987,756.0,639.0,99.0,467.0,522.0,5.0,968.0,846.0
109086,619.0,710.0,756.0,12.0,373.0,307.0,746.0,659.0
109135,756.0,619.0,195.0,639.0,446.0,971.0,515.0,58.0
109289,756.0,807.0,639.0,106.0,442.0,898.0,374.0,548.0
109335,756.0,619.0,639.0,706.0,714.0,1041.0,30.0,59.0
109384,756.0,756.0,756.0,291.0,439.0,397.0,193.0,463.0
109441,756.0,756.0,756.0,373.0,906.0,971.0,521.0,556.0
109655,619.0,756.0,710.0,706.0,42.0,680.0,872.0,190.0
109763,756.0,756.0,756.0,756.0,161.0,929.0,176.0,373.0
110038,619.0,692.0,706.0,756.0,906.0,515.0,58.0,509.0
110039,619.0,756.0,38.0,54.0,659.0,538.0,509.0,501.0
110077,756.0,807.0,787.0,582.0,929.0,1037.0,373.0,965.0
110246,619.0,38.0,756.0,54.0,23.0,511.0,158.0,227.0
110296,756.0,619.0,639.0,717.0,239.0,1030.0,1021.0,374.0
110343,619.0,756.0,710.0,706.0,714.0,214.0,30.0,215.0
110386,756.0,639.0,619.0,467.0,158.0,41.0,556.0,307.0
110525,953.0,908.0,750.0,36.0,800.0,929.0,930.0,928.0
110601,692.0,692.0,692.0,692.0,515.0,58.0,920.0,563.0
110988,619.0,710.0,756.0,38.0,214.0,215.0,1041.0,213.0
111399,756.0,807.0,106.0,582.0,376.0,836.0,595.0,930.0
111527,619.0,756.0,732.0,710.0,971.0,515.0,446.0,58.0
111714,756.0,619.0,639.0,717.0,121.0,263.0,615.0,670.0
111737,756.0,692.0,639.0,619.0,176.0,373.0,282.0,556.0
111751,619.0,756.0,710.0,38.0,168.0,390.0,207.0,986.0
111869,756.0,639.0,756.0,639.0,1030.0,317.0,1018.0,313.0
112139,54.0,619.0,38.0,631.0,714.0,30.0,659.0,70.0
112394,756.0,639.0,732.0,467.0,913.0,928.0,930.0,942.0
112406,969.0,628.0,897.0,515.0,30.0,58.0,184.0,959.0
112600,619.0,710.0,747.0,756.0,257.0,494.0,225.0,113.0
112947,692.0,619.0,756.0,710.0,239.0,495.0,313.0,711.0
112971,619.0,38.0,619.0,38.0,670.0,615.0,668.0,872.0
113031,16.0,379.0,786.0,434.0,373.0,349.0,906.0,971.0
113138,756.0,639.0,807.0,787.0,800.0,933.0,973.0,926.0
113394,619.0,710.0,756.0,706.0,947.0,670.0,615.0,824.0
113401,692.0,619.0,460.0,38.0,495.0,166.0,532.0,1000.0
113591,619.0,710.0,631.0,54.0,538.0,670.0,501.0,806.0
113673,756.0,787.0,106.0,816.0,428.0,6.0,16.0,431.0
113679,756.0,619.0,787.0,807.0,953.0,969.0,36.0,151.0
113769,311.0,639.0,732.0,992.0,1014.0,339.0,252.0,201.0
113922,619.0,756.0,710.0,54.0,593.0,431.0,928.0,994.0
114412,756.0,807.0,756.0,807.0,150.0,1019.0,364.0,440.0
114454,337.0,615.0,348.0,246.0,1046.0,947.0,341.0,263.0
114756,619.0,38.0,756.0,54.0,436.0,390.0,532.0,384.0
114855,756.0,619.0,756.0,619.0,933.0,948.0,36.0,926.0
114934,619.0,38.0,54.0,756.0,511.0,387.0,980.0,20.0
114952,756.0,619.0,756.0,619.0,846.0,184.0,288.0,149.0
115003,756.0,639.0,756.0,639.0,446.0,515.0,534.0,971.0
115169,619.0,38.0,619.0,38.0,103.0,79.0,787.0,718.0
115551,184.0,229.0,538.0,149.0,509.0,1041.0,659.0,417.0
115930,619.0,38.0,631.0,87.0,66.0,546.0,374.0,65.0
116072,756.0,756.0,756.0,288.0,184.0,659.0,841.0,702.0
116123,619.0,38.0,54.0,631.0,702.0,872.0,850.0,766.0
