,0,1,2,3,4,5,6,7
100200,515.0,920.0,959.0,412.0,615.0,531.0,946.0,960.0
100269,920.0,938.0,214.0,665.0,615.0,602.0,213.0,935.0
100521,364.0,588.0,905.0,919.0,671.0,912.0,969.0,913.0
100972,508.0,509.0,959.0,924.0,230.0,602.0,714.0,920.0
100998,233.0,645.0,844.0,154.0,506.0,363.0,501.0,670.0
101049,360.0,8.0,691.0,241.0,271.0,289.0,1000.0,681.0
101170,425.0,213.0,659.0,974.0,381.0,268.0,105.0,222.0
101263,922.0,971.0,928.0,926.0,930.0,906.0,914.0,959.0
101318,920.0,213.0,307.0,907.0,714.0,946.0,970.0,263.0
101579,515.0,534.0,959.0,412.0,920.0,17.0,602.0,213.0
101721,645.0,957.0,668.0,670.0,841.0,233.0,288.0,854.0
101743,213.0,307.0,982.0,321.0,645.0,986.0,35.0,844.0
101799,798.0,8.0,241.0,754.0,405.0,313.0,460.0,519.0
101818,575.0,974.0,313.0,976.0,13.0,484.0,801.0,35.0
101889,508.0,515.0,959.0,920.0,412.0,230.0,509.0,615.0
102206,926.0,971.0,898.0,959.0,914.0,920.0,947.0,938.0
102226,313.0,754.0,484.0,1005.0,13.0,212.0,419.0,238.0
102355,508.0,515.0,926.0,914.0,58.0,942.0,959.0,938.0
102665,515.0,477.0,943.0,58.0,959.0,914.0,534.0,412.0
103266,912.0,926.0,58.0,914.0,959.0,306.0,214.0,665.0
103561,36.0,971.0,590.0,508.0,477.0,337.0,300.0,515.0
103573,261.0,982.0,321.0,362.0,645.0,105.0,976.0,844.0
103636,288.0,841.0,233.0,501.0,681.0,392.0,1000.0,532.0
104273,798.0,185.0,315.0,519.0,204.0,704.0,437.0,421.0
105111,508.0,959.0,230.0,509.0,615.0,213.0,602.0,116.0
105148,58.0,906.0,959.0,914.0,937.0,920.0,602.0,1035.0
105370,954.0,912.0,969.0,916.0,905.0,909.0,926.0,898.0
105520,515.0,534.0,959.0,920.0,938.0,17.0,412.0,531.0
105938,872.0,537.0,532.0,989.0,99.0,958.0,68.0,136.0
106038,954.0,923.0,905.0,111.0,912.0,969.0,909.0,508.0
106518,1000.0,896.0,792.0,48.0,680.0,712.0,816.0,68.0
106850,926.0,337.0,931.0,508.0,965.0,959.0,635.0,440.0
106872,590.0,897.0,515.0,534.0,914.0,959.0,1028.0,412.0
106883,924.0,931.0,965.0,615.0,935.0,213.0,688.0,602.0
106993,534.0,515.0,920.0,959.0,17.0,412.0,531.0,986.0
107522,532.0,311.0,390.0,717.0,842.0,152.0,275.0,1004.0
107695,938.0,531.0,261.0,986.0,920.0,959.0,313.0,613.0
107868,508.0,230.0,509.0,959.0,924.0,412.0,602.0,116.0
108013,590.0,1028.0,898.0,922.0,508.0,926.0,534.0,897.0
108188,1000.0,311.0,532.0,245.0,190.0,872.0,674.0,537.0
108211,986.0,976.0,668.0,670.0,105.0,363.0,957.0,854.0
108271,959.0,602.0,927.0,960.0,937.0,907.0,746.0,263.0
108419,948.0,590.0,944.0,508.0,926.0,942.0,928.0,897.0
108516,307.0,97.0,714.0,321.0,746.0,288.0,668.0,735.0
108657,559.0,12.0,756.0,710.0,559.0,12.0,756.0,710.0
108838,746.0,213.0,261.0,982.0,986.0,458.0,844.0,841.0
108987,212.0,146.0,87.0,546.0,419.0,54.0,310.0,881.0
109086,532.0,989.0,872.0,537.0,99.0,484.0,152.0,313.0
109135,515.0,534.0,959.0,412.0,920.0,17.0,602.0,213.0
109289,912.0,897.0,515.0,534.0,914.0,926.0,938.0,58.0
109335,959.0,938.0,920.0,213.0,714.0,261.0,307.0,986.0
109384,674.0,990.0,174.0,891.0,193.0,363.0,132.0,325.0
109441,959.0,615.0,937.0,602.0,213.0,199.0,907.0,760.0
109655,1000.0,989.0,190.0,518.0,311.0,872.0,656.0,245.0
109763,36.0,590.0,477.0,912.0,508.0,971.0,897.0,300.0
110038,920.0,213.0,261.0,982.0,263.0,986.0,531.0,613.0
110039,959.0,920.0,938.0,425.0,213.0,974.0,263.0,233.0
110077,588.0,364.0,1020.0,11.0,1017.0,1028.0,1014.0,898.0
110246,464.0,160.0,420.0,532.0,519.0,8.0,537.0,842.0
110296,313.0,558.0,484.0,13.0,1000.0,656.0,1005.0,238.0
110343,615.0,602.0,213.0,307.0,714.0,746.0,263.0,982.0
110386,515.0,534.0,930.0,959.0,17.0,920.0,936.0,412.0
110525,953.0,590.0,912.0,969.0,508.0,913.0,897.0,922.0
110601,1014.0,986.0,105.0,408.0,201.0,1016.0,48.0,1031.0
110988,982.0,986.0,105.0,976.0,668.0,670.0,363.0,351.0
111399,590.0,944.0,948.0,508.0,362.0,897.0,971.0,943.0
111527,515.0,959.0,534.0,920.0,17.0,412.0,213.0,602.0
111714,9.0,66.0,990.0,132.0,692.0,212.0,1000.0,267.0
111737,920.0,261.0,986.0,531.0,213.0,263.0,613.0,982.0
111751,48.0,421.0,688.0,271.0,1030.0,845.0,172.0,849.0
111869,313.0,982.0,974.0,13.0,976.0,558.0,8.0,321.0
112139,714.0,746.0,307.0,17.0,914.0,920.0,233.0,838.0
112394,590.0,1028.0,914.0,534.0,897.0,1035.0,938.0,595.0
112406,926.0,906.0,515.0,334.0,590.0,959.0,897.0,914.0
112600,315.0,185.0,79.0,798.0,998.0,966.0,463.0,656.0
112947,13.0,313.0,8.0,754.0,238.0,558.0,1005.0,160.0
112971,359.0,982.0,668.0,670.0,72.0,385.0,1051.0,854.0
113031,590.0,508.0,922.0,11.0,898.0,897.0,337.0,534.0
113138,922.0,943.0,898.0,926.0,515.0,534.0,326.0,58.0
113394,986.0,261.0,982.0,233.0,668.0,844.0,976.0,925.0
113401,872.0,152.0,390.0,99.0,166.0,729.0,989.0,850.0
113591,645.0,670.0,844.0,154.0,841.0,233.0,681.0,385.0
113673,26.0,952.0,111.0,913.0,41.0,477.0,508.0,926.0
113679,953.0,916.0,905.0,912.0,969.0,944.0,898.0,926.0
113769,575.0,313.0,13.0,484.0,754.0,801.0,238.0,656.0
113922,16.0,111.0,922.0,26.0,913.0,912.0,41.0,942.0
114412,150.0,953.0,524.0,952.0,954.0,916.0,364.0,905.0
114454,645.0,233.0,844.0,154.0,670.0,506.0,501.0,363.0
114756,1000.0,311.0,532.0,132.0,390.0,160.0,656.0,65.0
114855,940.0,912.0,905.0,926.0,898.0,524.0,515.0,897.0
114934,420.0,88.0,1004.0,313.0,419.0,704.0,809.0,212.0
114952,421.0,957.0,288.0,506.0,575.0,154.0,241.0,501.0
115003,920.0,938.0,959.0,213.0,531.0,261.0,986.0,613.0
115169,680.0,845.0,816.0,53.0,601.0,420.0,998.0,966.0
115551,359.0,321.0,233.0,982.0,674.0,506.0,841.0,865.0
115930,656.0,1005.0,704.0,267.0,66.0,546.0,419.0,212.0
116072,615.0,602.0,714.0,746.0,307.0,213.0,974.0,227.0
116123,1000.0,311.0,532.0,680.0,132.0,390.0,99.0,729.0
116352,166.0,275.0,694.0,870.0,751.0,809.0,834.0,990.0
116453,937.0,213.0,425.0,974.0,986.0,263.0,982.0,321.0
116502,953.0,524.0,919.0,1014.0,952.0,1017.0,1028.0,408.0
116669,920.0,261.0,531.0,986.0,613.0,105.0,381.0,213.0
116680,590.0,477.0,508.0,534.0,914.0,897.0,515.0,938.0
117071,508.0,515.0,897.0,959.0,920.0,930.0,936.0,230.0
117154,534.0,515.0,920.0,17.0,959.0,261.0,986.0,412.0
117439,508.0,898.0,971.0,947.0,918.0,515.0,914.0,58.0
117986,898.0,926.0,914.0,1035.0,938.0,918.0,937.0,213.0
118007,897.0,920.0,991.0,213.0,746.0,263.0,982.0,760.0
