,0,1,2,3,4,5,6,7
100200,151.0,897.0,991.0,920.0,58.0,214.0,261.0,230.0
100269,619.0,639.0,467.0,537.0,944.0,952.0,920.0,58.0
100521,756.0,756.0,756.0,21.0,151.0,913.0,919.0,942.0
100972,326.0,348.0,947.0,272.0,213.0,938.0,334.0,946.0
100998,619.0,710.0,467.0,38.0,501.0,957.0,645.0,506.0
101049,639.0,467.0,756.0,537.0,151.0,944.0,948.0,914.0
101170,639.0,467.0,619.0,537.0,914.0,1035.0,94.0,337.0
101263,756.0,619.0,639.0,467.0,300.0,14.0,746.0,907.0
101318,348.0,959.0,213.0,946.0,334.0,211.0,659.0,1020.0
101579,58.0,920.0,959.0,213.0,938.0,14.0,261.0,412.0
101721,467.0,619.0,710.0,639.0,670.0,957.0,982.0,645.0
101743,619.0,710.0,38.0,467.0,974.0,937.0,425.0,668.0
101799,639.0,467.0,639.0,467.0,227.0,1009.0,711.0,1030.0
101818,639.0,639.0,639.0,14.0,711.0,937.0,974.0,976.0
101889,938.0,959.0,213.0,211.0,14.0,974.0,659.0,425.0
102206,619.0,710.0,467.0,639.0,213.0,946.0,635.0,615.0
102226,467.0,619.0,639.0,537.0,1029.0,976.0,759.0,425.0
102355,926.0,914.0,515.0,326.0,337.0,272.0,920.0,58.0
102665,619.0,467.0,639.0,756.0,249.0,914.0,509.0,477.0
103266,639.0,537.0,756.0,467.0,58.0,991.0,214.0,306.0
103561,326.0,515.0,272.0,914.0,348.0,897.0,1035.0,477.0
103573,619.0,467.0,639.0,710.0,938.0,213.0,935.0,615.0
103636,619.0,467.0,639.0,710.0,844.0,335.0,407.0,501.0
104273,537.0,639.0,537.0,639.0,9.0,20.0,809.0,315.0
105111,639.0,467.0,619.0,537.0,935.0,602.0,974.0,659.0
105148,619.0,639.0,467.0,537.0,937.0,970.0,602.0,746.0
105370,914.0,58.0,920.0,938.0,213.0,14.0,946.0,935.0
105520,639.0,467.0,537.0,619.0,920.0,58.0,938.0,959.0
105938,619.0,619.0,619.0,619.0,681.0,532.0,436.0,1000.0
106038,151.0,508.0,494.0,926.0,897.0,1035.0,515.0,914.0
106518,619.0,710.0,619.0,710.0,707.0,384.0,681.0,103.0
106850,515.0,914.0,897.0,477.0,991.0,213.0,952.0,30.0
106872,756.0,639.0,467.0,619.0,897.0,515.0,914.0,477.0
106883,639.0,537.0,467.0,99.0,923.0,151.0,948.0,272.0
106993,546.0,407.0,20.0,71.0,212.0,990.0,464.0,870.0
107522,619.0,710.0,12.0,63.0,166.0,390.0,311.0,1000.0
107695,537.0,639.0,537.0,639.0,938.0,261.0,920.0,531.0
107868,619.0,756.0,639.0,467.0,923.0,348.0,952.0,991.0
108013,639.0,639.0,639.0,58.0,920.0,938.0,918.0,261.0
108188,619.0,467.0,639.0,710.0,702.0,233.0,872.0,707.0
108211,619.0,710.0,12.0,38.0,668.0,670.0,425.0,976.0
108271,467.0,639.0,619.0,756.0,746.0,407.0,602.0,615.0
108419,151.0,944.0,948.0,369.0,1012.0,477.0,914.0,897.0
108516,639.0,537.0,467.0,756.0,369.0,935.0,668.0,974.0
108657,639.0,619.0,445.0,12.0,639.0,467.0,99.0,537.0
108838,619.0,756.0,710.0,38.0,151.0,897.0,214.0,991.0
108987,656.0,546.0,702.0,885.0,844.0,243.0,528.0,473.0
109086,619.0,710.0,467.0,12.0,681.0,532.0,1009.0,711.0
109135,639.0,619.0,467.0,537.0,58.0,920.0,959.0,938.0
109289,639.0,537.0,756.0,467.0,914.0,897.0,515.0,477.0
109335,639.0,619.0,537.0,467.0,920.0,959.0,938.0,213.0
109384,537.0,99.0,537.0,99.0,397.0,174.0,193.0,384.0
109441,639.0,756.0,537.0,467.0,991.0,938.0,959.0,213.0
109655,619.0,619.0,619.0,501.0,707.0,680.0,190.0,496.0
109763,756.0,639.0,537.0,467.0,151.0,508.0,94.0,279.0
110038,959.0,213.0,211.0,974.0,263.0,960.0,976.0,668.0
110039,619.0,756.0,467.0,38.0,920.0,959.0,213.0,938.0
110077,329.0,920.0,58.0,261.0,415.0,938.0,66.0,959.0
110246,619.0,467.0,710.0,639.0,23.0,15.0,1004.0,809.0
110296,639.0,467.0,619.0,537.0,1009.0,828.0,711.0,313.0
110343,619.0,467.0,639.0,710.0,14.0,30.0,615.0,602.0
110386,639.0,537.0,467.0,756.0,920.0,938.0,369.0,261.0
110525,639.0,756.0,537.0,467.0,151.0,515.0,897.0,1035.0
110601,105.0,28.0,668.0,670.0,1014.0,976.0,982.0,757.0
110988,619.0,639.0,467.0,710.0,974.0,668.0,670.0,105.0
111399,756.0,639.0,537.0,751.0,151.0,1012.0,944.0,948.0
111527,619.0,639.0,467.0,710.0,58.0,920.0,959.0,938.0
111714,639.0,467.0,639.0,467.0,670.0,982.0,841.0,702.0
111737,639.0,537.0,467.0,619.0,959.0,213.0,211.0,602.0
111751,986.0,737.0,544.0,421.0,71.0,1031.0,384.0,8.0
111869,639.0,537.0,639.0,537.0,828.0,1009.0,558.0,673.0
112139,619.0,38.0,710.0,484.0,914.0,746.0,920.0,154.0
112394,639.0,639.0,639.0,639.0,914.0,926.0,928.0,897.0
112406,619.0,619.0,619.0,914.0,943.0,952.0,446.0,477.0
112600,619.0,710.0,467.0,639.0,113.0,315.0,20.0,459.0
112947,467.0,619.0,639.0,710.0,681.0,238.0,351.0,575.0
112971,619.0,710.0,619.0,710.0,670.0,982.0,844.0,792.0
113031,756.0,639.0,537.0,467.0,897.0,914.0,515.0,1035.0
113138,756.0,639.0,537.0,467.0,515.0,337.0,534.0,947.0
113394,619.0,710.0,467.0,639.0,974.0,668.0,670.0,937.0
113401,619.0,38.0,460.0,577.0,681.0,390.0,152.0,1000.0
113591,972.0,844.0,363.0,986.0,35.0,506.0,681.0,385.0
113673,756.0,756.0,756.0,756.0,508.0,26.0,1019.0,963.0
113679,756.0,639.0,537.0,619.0,952.0,914.0,943.0,1035.0
113769,639.0,537.0,467.0,559.0,351.0,711.0,569.0,4.0
113922,619.0,467.0,710.0,639.0,923.0,912.0,928.0,926.0
114412,756.0,639.0,537.0,807.0,150.0,227.0,944.0,952.0
114454,619.0,619.0,619.0,517.0,681.0,574.0,512.0,707.0
114756,619.0,639.0,467.0,756.0,707.0,384.0,15.0,311.0
