,0,1,2,3,4,5,6,7
100200,559.0,1051.0,559.0,1051.0,559.0,1051.0,1014.0,494.0
100269,559.0,1051.0,495.0,193.0,743.0,325.0,65.0,19.0
100521,1051.0,559.0,495.0,872.0,1051.0,559.0,495.0,872.0
100972,519.0,519.0,519.0,559.0,559.0,519.0,608.0,111.0
100998,559.0,743.0,65.0,19.0,1051.0,519.0,631.0,173.0
101049,1051.0,559.0,559.0,1051.0,559.0,838.0,17.0,1022.0
101170,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0
101263,559.0,1051.0,495.0,729.0,743.0,872.0,19.0,128.0
101318,16.0,608.0,111.0,296.0,515.0,535.0,602.0,326.0
101579,16.0,296.0,608.0,111.0,535.0,504.0,522.0,786.0
101721,559.0,1051.0,193.0,65.0,325.0,19.0,743.0,519.0
101743,296.0,515.0,326.0,150.0,97.0,17.0,865.0,750.0
101799,559.0,1051.0,495.0,193.0,559.0,1051.0,495.0,128.0
101818,559.0,1051.0,495.0,743.0,872.0,19.0,128.0,729.0
101889,559.0,559.0,559.0,559.0,559.0,41.0,608.0,16.0
102206,559.0,1051.0,743.0,65.0,559.0,1051.0,743.0,193.0
102226,559.0,193.0,495.0,1051.0,743.0,325.0,19.0,519.0
102355,559.0,559.0,559.0,559.0,559.0,1014.0,47.0,41.0
102665,559.0,1051.0,193.0,495.0,631.0,65.0,325.0,609.0
103266,559.0,1051.0,559.0,1051.0,559.0,1051.0,1051.0,495.0
103561,608.0,296.0,47.0,919.0,599.0,111.0,587.0,1014.0
103573,559.0,1051.0,1051.0,743.0,559.0,1051.0,559.0,1051.0
103636,519.0,173.0,66.0,65.0,559.0,66.0,65.0,19.0
104273,559.0,495.0,1051.0,872.0,559.0,495.0,1051.0,872.0
105111,559.0,1051.0,559.0,1051.0,559.0,1051.0,559.0,1051.0
105148,1051.0,519.0,495.0,66.0,1051.0,193.0,519.0,66.0
105370,559.0,1051.0,559.0,1051.0,1051.0,743.0,559.0,1051.0
105520,559.0,1051.0,495.0,519.0,743.0,173.0,325.0,65.0
105938,559.0,65.0,743.0,19.0,559.0,65.0,743.0,325.0
106038,736.0,953.0,500.0,1014.0,2.0,780.0,16.0,886.0
106518,519.0,1051.0,559.0,173.0,519.0,1051.0,559.0,173.0
106850,47.0,903.0,928.0,953.0,306.0,32.0,58.0,940.0
106872,559.0,1051.0,559.0,1051.0,559.0,1051.0,47.0,296.0
