,0,1,2,3,4,5,6,7
100200,1014.0,494.0,780.0,1021.0,539.0,16.0,317.0,886.0
100269,559.0,47.0,296.0,909.0,919.0,111.0,942.0,956.0
100521,589.0,260.0,500.0,413.0,608.0,296.0,47.0,780.0
100972,608.0,111.0,296.0,47.0,36.0,263.0,602.0,123.0
100998,559.0,111.0,509.0,306.0,97.0,587.0,924.0,1014.0
101049,838.0,17.0,1022.0,856.0,317.0,649.0,1026.0,208.0
101170,593.0,41.0,539.0,272.0,838.0,608.0,1014.0,527.0
101263,559.0,296.0,608.0,904.0,111.0,913.0,198.0,786.0
101318,16.0,608.0,111.0,296.0,515.0,535.0,602.0,326.0
101579,16.0,296.0,608.0,111.0,535.0,504.0,522.0,786.0
101721,559.0,111.0,296.0,920.0,509.0,199.0,845.0,746.0
101743,296.0,515.0,326.0,150.0,97.0,17.0,865.0,750.0
101799,1021.0,317.0,888.0,1015.0,329.0,339.0,158.0,455.0
101818,559.0,1014.0,1015.0,1035.0,1013.0,201.0,1021.0,500.0
101889,41.0,608.0,16.0,515.0,150.0,337.0,58.0,36.0
102206,969.0,909.0,515.0,928.0,942.0,926.0,903.0,971.0
102226,559.0,364.0,588.0,1035.0,1014.0,920.0,17.0,539.0
102355,1014.0,47.0,41.0,608.0,36.0,475.0,150.0,296.0
102665,559.0,296.0,111.0,41.0,922.0,928.0,930.0,971.0
103266,296.0,475.0,41.0,36.0,111.0,165.0,232.0,515.0
103561,608.0,296.0,47.0,919.0,599.0,111.0,587.0,1014.0
103573,608.0,111.0,296.0,326.0,587.0,509.0,214.0,123.0
103636,608.0,296.0,750.0,665.0,856.0,97.0,746.0,649.0
104273,494.0,786.0,349.0,10.0,54.0,798.0,379.0,1026.0
105111,515.0,58.0,615.0,541.0,326.0,1035.0,11.0,17.0
105148,909.0,898.0,936.0,927.0,922.0,942.0,913.0,928.0
105370,954.0,150.0,111.0,969.0,912.0,515.0,590.0,913.0
105520,559.0,41.0,608.0,47.0,296.0,1014.0,515.0,111.0
105938,1035.0,1014.0,597.0,500.0,1022.0,595.0,1013.0,31.0
106038,736.0,953.0,500.0,1014.0,2.0,780.0,16.0,886.0
106518,509.0,213.0,199.0,1035.0,97.0,665.0,856.0,854.0
106850,47.0,903.0,928.0,953.0,306.0,32.0,58.0,940.0
106872,47.0,296.0,608.0,41.0,111.0,780.0,198.0,919.0
106883,1014.0,589.0,500.0,1013.0,1021.0,317.0,736.0,158.0
106993,44.0,673.0,442.0,379.0,886.0,286.0,313.0,856.0
107522,19.0,70.0,792.0,717.0,288.0,413.0,819.0,841.0
107695,1014.0,1015.0,1013.0,709.0,500.0,1030.0,1021.0,313.0
107868,47.0,555.0,296.0,41.0,911.0,36.0,111.0,908.0
108013,145.0,500.0,1014.0,587.0,2.0,754.0,494.0,780.0
108188,559.0,481.0,198.0,856.0,649.0,1028.0,496.0,681.0
108211,559.0,150.0,28.0,17.0,213.0,116.0,924.0,920.0
108271,47.0,16.0,296.0,608.0,111.0,41.0,913.0,780.0
108419,296.0,736.0,886.0,608.0,70.0,442.0,780.0,44.0
108516,608.0,16.0,296.0,47.0,41.0,111.0,838.0,17.0
108657,559.0,743.0,19.0,519.0,559.0,495.0,166.0,751.0
108838,559.0,111.0,41.0,942.0,70.0,928.0,150.0,515.0
108987,856.0,313.0,239.0,616.0,146.0,1005.0,258.0,577.0
109086,559.0,47.0,111.0,608.0,296.0,930.0,903.0,319.0
109135,559.0,608.0,296.0,111.0,41.0,922.0,971.0,515.0
109289,559.0,165.0,317.0,181.0,527.0,158.0,44.0,533.0
109335,559.0,608.0,296.0,111.0,145.0,58.0,515.0,263.0
109384,76.0,172.0,66.0,198.0,856.0,296.0,519.0,173.0
109441,559.0,16.0,47.0,296.0,608.0,41.0,442.0,111.0
109655,856.0,649.0,1026.0,854.0,198.0,481.0,48.0,299.0
109763,1014.0,44.0,442.0,1021.0,181.0,47.0,608.0,296.0
110038,608.0,111.0,296.0,515.0,508.0,590.0,337.0,326.0
110039,263.0,515.0,509.0,58.0,349.0,326.0,494.0,508.0
110077,165.0,780.0,2.0,786.0,886.0,44.0,181.0,442.0
110246,559.0,145.0,856.0,1014.0,45.0,766.0,2.0,1035.0
110296,559.0,1051.0,559.0,495.0,559.0,1051.0,,
110343,559.0,111.0,515.0,58.0,326.0,615.0,214.0,29.0
110386,1014.0,1028.0,608.0,500.0,541.0,1022.0,1013.0,594.0
110525,953.0,145.0,587.0,16.0,1014.0,165.0,500.0,47.0
110601,608.0,111.0,515.0,928.0,47.0,58.0,913.0,296.0
110988,559.0,515.0,58.0,590.0,150.0,956.0,213.0,17.0
111399,1051.0,1014.0,886.0,500.0,44.0,442.0,1021.0,588.0
111527,608.0,111.0,296.0,337.0,602.0,17.0,214.0,509.0
111714,111.0,337.0,920.0,602.0,116.0,838.0,17.0,213.0
111737,559.0,608.0,41.0,1022.0,47.0,595.0,508.0,296.0
111751,1014.0,1035.0,780.0,986.0,261.0,648.0,597.0,1017.0
111869,1015.0,1031.0,48.0,239.0,2.0,1013.0,313.0,1021.0
112139,940.0,953.0,515.0,969.0,58.0,28.0,649.0,936.0
112394,559.0,919.0,1014.0,527.0,500.0,1012.0,608.0,16.0
112406,296.0,111.0,913.0,541.0,527.0,475.0,906.0,589.0
112600,559.0,805.0,349.0,225.0,161.0,494.0,1026.0,339.0
112947,1015.0,1013.0,48.0,2.0,1021.0,313.0,1031.0,239.0
112971,337.0,587.0,17.0,116.0,1046.0,856.0,649.0,342.0
113031,165.0,494.0,736.0,16.0,541.0,780.0,587.0,504.0
113138,559.0,736.0,780.0,2.0,47.0,587.0,296.0,608.0
113394,296.0,515.0,150.0,58.0,590.0,898.0,509.0,337.0
113401,173.0,288.0,856.0,649.0,233.0,582.0,190.0,299.0
113591,58.0,509.0,17.0,213.0,266.0,920.0,199.0,116.0
113673,500.0,608.0,754.0,1014.0,296.0,47.0,587.0,180.0
113679,47.0,494.0,296.0,736.0,587.0,780.0,41.0,500.0
113769,559.0,1014.0,1035.0,539.0,1015.0,500.0,1013.0,597.0
113922,559.0,858.0,593.0,16.0,608.0,296.0,47.0,6.0
114412,1051.0,736.0,780.0,44.0,70.0,990.0,940.0,440.0
114454,856.0,496.0,17.0,766.0,45.0,198.0,481.0,35.0
